,"1,  AtomNum_no_H","2,  AtomNum_H","3,  BalabanJ","4,  BertzCT","5,  Ipc","6,  HallKierAlpha","7,  Kappa1","8,  Kappa2","9,  Kappa3","10,  Chi0","11,  Chi0n","12,  Chi0v","13,  Chi1","14,  Chi1n","15,  Chi1v","16,  Chi2n","17,  Chi2v","18,  Chi3n","19,  Chi3v","20,  Chi4n","21,  Chi4v","22,  MolLogP","23,  MolMR","24,  MolWt","25,  ExactMolWt","26,  HeavyAtomCount","27,  HeavyAtomMolWt","28,  NHOHCount","29,  NOCount","30,  NumHAcceptors","31,  NumHDonors","32,  NumHeteroatoms","33,  NumRotatableBonds","34,  NumValenceElectrons","35,  CalcNumAmideBonds","36,  CalcNumAromaticRings","37,  CalcNumRings","38,  CalcNumSaturatedRings","39,  CalcNumAliphaticRings","40,  CalcNumAromaticCarbocycles","41,  CalcNumAromaticHeterocycles","42,  CalcNumHeterocycles","43,  CalcNumSaturatedCarbocycles","44,  CalcNumSaturatedHeterocycles","45,  CalcNumAliphaticCarbocycles","46,  CalcNumAliphaticHeterocycles","47,  RingCount","48,  FractionCSP3","49,  CalcNumSpiroAtoms","50,  CalcNumBridgeheadAtoms","51,  TPSA","52,  LabuteASA","53,  PEOE_VSA1","54,  PEOE_VSA2","55,  PEOE_VSA3","56,  PEOE_VSA4","57,  PEOE_VSA5","58,  PEOE_VSA6","59,  PEOE_VSA7","60,  PEOE_VSA8","61,  PEOE_VSA9","62,  PEOE_VSA10","63,  PEOE_VSA11","64,  PEOE_VSA12","65,  PEOE_VSA13","66,  PEOE_VSA14","67,  SMR_VSA1","68,  SMR_VSA2","69,  SMR_VSA3","70,  SMR_VSA4","71,  SMR_VSA5","72,  SMR_VSA6","73,  SMR_VSA7","74,  SMR_VSA8","75,  SMR_VSA9","76,  SMR_VSA10","77,  SlogP_VSA1","78,  SlogP_VSA2","79,  SlogP_VSA3","80,  SlogP_VSA4","81,  SlogP_VSA5","82,  SlogP_VSA6","83,  SlogP_VSA7","84,  SlogP_VSA8","85,  SlogP_VSA9","86,  SlogP_VSA10","87,  SlogP_VSA11","88,  SlogP_VSA12","89,  EState_VSA1","90,  EState_VSA2","91,  EState_VSA3","92,  EState_VSA4","93,  EState_VSA5","94,  EState_VSA6","95,  EState_VSA7","96,  EState_VSA8","97,  EState_VSA9","98,  EState_VSA10","99,  EState_VSA11","100,  VSA_EState1","101,  VSA_EState2","102,  VSA_EState3","103,  VSA_EState4","104,  VSA_EState5","105,  VSA_EState6","106,  VSA_EState7","107,  VSA_EState8","108,  VSA_EState9","109,  VSA_EState10","110,  CalcPBF","111,  CalcPMI1","112,  CalcPMI2","113,  CalcPMI3","114,  CalcNPR1","115,  CalcNPR2","116,  CalcRadiusOfGyration","117,  CalcInertialShapeFactor","118,  CalcEccentricity","119,  CalcAsphericity","120,  CalcSpherocityIndex","121,  CalcNumHBA","122,  CalcNumHBD","123,  CalcNumLipinskiHBA","124,  CalcNumLipinskiHBD","125,  NumRadicalElectrons"
123488,14,7,4.26881265460567,242.95493431897629,515.1649215840632,-1.14,12.86,3.932429656935234,3.309944761357779,11.568914100752346,7.120532508346957,7.120532508346957,6.077185821959348,3.348941388768292,3.348941388768292,2.558670513234869,2.558670513234869,1.1477342194123554,1.1477342194123554,0.3612175675523241,0.3612175675523241,2.3033,36.77500000000001,218.12099999999995,218.036620564,14,211.065,0,2,2,0,7,3,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5714285714285714,0,0,26.3,76.34204502620675,4.736862953800049,0.0,4.794537184071822,21.9520752383741,0.0,6.578935683598497,6.923737199690624,5.5731045300692665,0.0,0.0,6.606881964512918,0.0,0.0,18.068132973489906,31.48347537624597,0.0,0.0,0.0,19.022564885228675,6.606881964512918,12.152040213667764,0.0,0.0,5.969305287951848,0.0,24.67501493800281,9.531400137871868,0.0,6.923737199690624,12.152040213667764,0.0,0.0,0.0,21.9520752383741,0.0,0.0,24.67501493800281,5.5731045300692665,0.0,6.923737199690624,0.0,0.0,0.0,11.315798637398546,0.0,26.74661242244592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.80863047996976,4.024702853363566,0.0,0.0,127.98354064242069,752.8941618516168,880.8777024940376,0.14529093003496354,0.8547090699650363,2.042912178454342,0.006678273359799044,0.989388975908654,0.6274555729463831,0.0,2,0,2,0,0
525750,13,7,4.37072670578591,185.95385760945143,372.9803401618436,-0.88,12.12,3.8856017992837786,2.816943116529976,10.69867061274927,6.620532508346957,6.620532508346957,5.731380475434848,3.348941388768292,3.348941388768292,2.208071304575036,2.208071304575036,1.0496683808377116,1.0496683808377116,0.401126152445534,0.401126152445534,2.1372,32.251999999999995,206.11,206.036620564,13,199.054,0,2,2,0,7,3,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,0,0,26.3,70.66670594399439,4.736862953800049,0.0,4.794537184071822,21.9520752383741,0.0,6.923737199690624,6.4208216229260096,0.0,6.606881964512918,0.0,0.0,0.0,0.0,18.0681329734899,31.48347537624597,0.0,0.0,0.0,25.443386508154685,6.606881964512918,0.0,0.0,0.0,5.969305287951848,0.0,24.67501493800281,9.531400137871868,0.0,13.344558822616634,0.0,0.0,0.0,0.0,21.9520752383741,0.0,0.0,24.67501493800281,6.4208216229260096,0.0,0.0,6.923737199690624,0.0,0.0,4.736862953800049,0.0,26.74661242244592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.47679232804233,1.189874338624338,0.0,0.0,116.00108321734413,599.5805618954753,715.5816451128192,0.16210740452831945,0.8378925954716806,1.8960253585016424,0.007223144579622352,0.9867731195148616,0.5925142182237663,0.0,2,0,2,0,0
9642,15,5,5.096142300962457,244.35518981440742,772.6260558665492,-1.02,13.98,3.8559638384137775,2.3184678567809316,12.491563831562722,7.169354673178862,7.169354673178862,6.481380475434848,3.4769058617775186,3.4769058617775186,2.367015338375716,2.367015338375716,1.282159109648977,1.282159109648977,0.5279271202520479,0.5279271202520479,2.3824000000000005,32.581999999999994,242.09,242.01777694,15,237.05,0,2,2,0,9,3,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,0,0,26.3,78.99777674984688,4.736862953800049,0.0,4.794537184071822,30.732905333723746,0.0,0.0,6.923737199690624,0.0,6.606881964512918,0.0,0.0,0.0,0.0,23.990662141584483,40.26430547159561,0.0,0.0,0.0,24.94509405332325,6.606881964512918,0.0,0.0,0.0,5.969305287951848,0.0,30.5975441060974,9.531400137871868,0.0,6.923737199690624,0.0,0.0,0.0,0.0,30.732905333723746,0.0,0.0,30.5975441060974,0.0,0.0,6.923737199690624,0.0,0.0,0.0,4.736862953800049,0.0,35.52744251779556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.355333994709,-7.938667328042327,0.0,0.0,159.33149554911552,680.144372997333,839.4758685464485,0.1897987798327042,0.8102012201672958,1.8818462086784,0.005085003547949146,0.9818230101062088,0.5386743909798373,0.0,2,0,2,0,0
533605,16,5,5.033619366583666,280.95015380426577,1318.411345520162,-1.2799999999999998,14.72,4.30042799047808,2.447199792032701,13.19867061274927,7.453811723555037,7.453811723555037,6.981380475434848,3.5862956615186974,3.5862956615186974,2.533682005042383,2.533682005042383,1.3390060058826618,1.3390060058826618,0.531445694142,0.531445694142,2.5485000000000007,37.105,254.101,254.01777694,16,249.06099999999998,0,2,2,0,9,4,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5714285714285714,0,0,26.3,84.67311583205922,4.736862953800049,0.0,4.794537184071822,30.732905333723746,0.0,12.654955790432375,0.0,0.0,0.0,6.606881964512918,0.0,0.0,0.0,23.990662141584483,40.26430547159561,0.0,0.0,0.0,18.02135685363263,6.606881964512918,12.654955790432375,0.0,0.0,5.969305287951848,0.0,30.5975441060974,9.531400137871868,0.0,0.0,12.654955790432375,0.0,0.0,0.0,30.732905333723746,0.0,0.0,30.5975441060974,0.0,0.0,6.076020106833881,0.0,0.0,0.0,11.315798637398546,0.0,35.52744251779556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.90085081254723,-5.484184145880574,0.0,0.0,163.4773985162939,920.7499560020179,1084.227354518312,0.15077778459935812,0.8492222154006418,2.086446803449208,0.0051947377625782285,0.9885676808753712,0.6158684671879969,0.0,2,0,2,0,0
9775,13,1,5.158825498434271,217.0226569117196,260.6586158723568,-1.02,11.98,2.7395072550027506,1.6766984572803687,11.077350269189628,5.501213197028411,5.501213197028411,5.443375672974065,2.5006065985142056,2.5006065985142056,1.951697722326715,1.951697722326715,1.0189616072253058,1.0189616072253058,0.31231111393177485,0.31231111393177485,1.9039,23.5848,214.036,213.986476812,13,213.028,1,2,1,1,9,2,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,37.3,65.94858104374279,5.106527394840706,0.0,4.794537184071822,30.732905333723746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.990662141584483,40.63396991263628,0.0,0.0,0.0,18.02135685363263,0.0,0.0,0.0,0.0,5.969305287951848,0.0,29.097189536425184,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,30.732905333723746,0.0,0.0,23.990662141584483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.106527394840706,35.52744251779556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.49594907407408,-6.079282407407407,0.0,0.0,137.98113017740593,403.5803522422694,541.5614824196754,0.2547838697111761,0.7452161302888238,1.5944303007718323,0.005400855387477114,0.9669980246799876,0.4303928516614764,0.0,1,1,2,1,0
67903,16,5,4.77753007961827,280.95015380426577,1285.336994196656,-1.2799999999999998,14.72,4.30042799047808,2.8592057058472373,13.19867061274927,7.453811723555037,7.453811723555037,6.954507021897174,3.5702758962429213,3.5702758962429213,2.5884357321782727,2.5884357321782727,1.3777616988924362,1.3777616988924362,0.5186985659417008,0.5186985659417008,2.5485000000000007,37.105,254.101,254.01777694,16,249.06099999999998,0,2,2,0,9,4,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5714285714285714,0,0,26.3,84.67311583205922,4.736862953800049,0.0,4.794537184071822,30.732905333723746,0.0,6.578935683598497,0.0,6.076020106833881,0.0,0.0,6.606881964512918,0.0,0.0,23.990662141584483,40.26430547159561,0.0,0.0,0.0,18.02135685363263,6.606881964512918,12.654955790432375,0.0,0.0,5.969305287951848,0.0,30.597544106097388,9.531400137871868,0.0,0.0,12.654955790432375,0.0,0.0,0.0,30.732905333723746,0.0,0.0,30.597544106097388,0.0,6.076020106833881,0.0,0.0,0.0,0.0,11.315798637398546,0.0,35.52744251779556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.80083805744518,-5.384171390778536,0.0,0.0,144.65800424185932,1033.0385480159282,1177.6965522577875,0.12283130485907626,0.8771686951409238,2.1745221613435177,0.006063741164812089,0.9924275643827194,0.6767686737829213,0.0,2,0,2,0,0
1751787,12,2,4.876455525039988,187.98710676103485,202.71357784736247,-0.95,11.05,2.8314862273286265,1.458853178773764,10.154700538379252,5.200598993208812,5.200598993208812,5.136751345948129,2.4087708040671627,2.4087708040671627,1.8032083744330907,1.8032083744330907,0.9612919909619853,0.9612919909619853,0.2796042764380138,0.2796042764380138,1.6066999999999998,23.5338,196.046,195.995898624,12,194.03,1,2,1,1,8,3,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,37.3,61.783045640816546,5.106527394840706,0.0,13.57536727942146,17.56166019069928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2398083690002,36.24355486496145,0.0,0.0,0.0,18.270503081048343,0.0,0.0,0.0,0.0,5.969305287951848,0.0,29.34633576384089,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,26.34249028604892,0.0,0.0,24.2398083690002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.106527394840706,31.137027470120746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.22930555555554,-2.7293055555555554,0.0,0.0,128.48338677420784,358.2911273820592,486.77451415626695,0.26394846697533025,0.7360515330246699,1.583906255988646,0.005728768142749698,0.9645367835294688,0.41716097872989016,0.0,1,1,2,1,0
84621,13,2,4.698600666277262,234.38961619175342,278.9831394584013,-1.21,11.79,3.267645480452256,3.8112097149134527,10.861807319565802,5.700598993208812,5.700598993208812,5.548547388496604,2.6389746311992184,2.6389746311992184,1.8893468865397829,1.8893468865397829,0.8376403408679107,0.8376403408679107,0.28783776710391706,0.28783776710391706,2.122,27.828800000000005,208.05700000000002,207.995898624,13,206.041,1,2,2,1,8,1,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,37.3,67.4583847230289,5.106527394840706,4.794537184071822,0.0,26.34249028604892,0.0,0.0,0.0,6.076020106833881,0.0,0.0,0.0,5.759164871656176,5.783244946364938,12.35259703488695,36.24355486496145,0.0,0.0,0.0,12.35259703488695,0.0,11.835184978490055,0.0,0.0,5.783244946364938,0.0,23.2423693760926,4.794537184071822,0.0,0.0,11.835184978490055,0.0,0.0,0.0,26.34249028604892,0.0,0.0,29.971026959741945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.106527394840706,31.137027470120746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.05472222222224,0.7786111111111156,0.0,0.0,136.32811012886472,617.5348032449313,753.8629133737958,0.18083939096930707,0.8191606090306932,1.91279912636742,0.006008743231725124,0.9835126408307368,0.5555904830705284,0.0,2,1,2,1,0
145376,14,5,4.608042955022633,244.34175626688904,553.8785426179329,-1.21,12.79,3.8877930069922138,2.6405551341128333,11.568914100752346,6.8216740176242725,6.8216740176242725,6.125227325552201,3.1726386898692738,3.1726386898692738,2.2482377571471566,2.2482377571471566,1.238789670782902,1.238789670782902,0.4723593386514943,0.4723593386514943,1.3161999999999996,32.641999999999996,220.093,220.01588512,14,215.053,0,3,3,0,8,3,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,43.37000000000001,74.82822804403817,4.736862953800049,9.589074368143644,0.0,21.9520752383741,0.0,0.0,0.0,0.0,7.1097975412775325,6.4208216229260096,0.0,5.783244946364938,0.0,18.068132973489906,36.27801256031779,0.0,0.0,0.0,18.519649308464054,7.1097975412775325,0.0,0.0,0.0,11.75255023431679,0.0,30.96117546113237,14.325937321943693,0.0,6.4208216229260096,0.0,0.0,0.0,0.0,21.9520752383741,0.0,0.0,30.272199542780854,0.0,0.0,7.1097975412775325,0.0,0.0,0.0,4.736862953800049,0.0,31.541149606517735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.82279006046865,8.010543272864696,0.0,0.0,132.8576715741109,707.8909689620622,840.7486405361731,0.15802305846059198,0.8419769415394082,1.9772443089311595,0.006337435629900643,0.9874354221896032,0.6008446856339432,0.0,3,0,3,0,0
549314,13,0,4.675515695773059,185.036495040731,254.39531226657056,-0.7000000000000001,12.3,3.5797336438830665,4.175048058439062,10.861807319565802,5.409461487492273,6.16539043351073,5.548547388496604,2.360911727331172,2.7388762003403992,1.5589653423315364,1.8675720422557205,0.6236241147309032,0.6926306706651386,0.3190281386184537,0.3880346945526892,2.6184000000000003,26.283,231.479,230.95217524,13,231.479,0,3,3,0,10,1,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,29.54,71.75455340029383,4.8375885837366335,0.0,4.794537184071822,26.34249028604892,0.0,0.0,0.0,11.600939890232516,5.063217724965349,0.0,0.0,0.0,0.0,18.02895371085626,35.97461605385737,0.0,5.063217724965349,0.0,12.60046660086008,0.0,0.0,0.0,0.0,17.029427000228697,0.0,23.09217143582161,4.8375885837366335,0.0,0.0,0.0,0.0,0.0,0.0,31.137027470120746,0.0,11.600939890232516,23.09217143582161,0.0,0.0,0.0,0.0,0.0,0.0,16.43852847396915,0.0,31.137027470120746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.67856481481479,-4.08260802469136,4.18182098765432,0.0,209.77646034916629,450.875390375292,660.6518507244582,0.3175295128881111,0.6824704871118891,1.6893923731653075,0.003253322541413553,0.9482483896348248,0.3498864360005501,0.0,3,0,3,0,0
87125,14,7,4.0072241973325085,220.61026901025502,593.81796023398,-1.14,12.86,4.385119474725029,3.714227614476344,11.405777393935818,6.9049895587231305,6.9049895587231305,6.2045070218971725,3.442311423233694,3.442311423233694,2.323829265675,2.323829265675,1.2417635925554564,1.2417635925554564,0.4804682218398965,0.4804682218398965,2.3033,36.77500000000001,218.12099999999995,218.036620564,14,211.065,0,2,2,0,7,4,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5714285714285714,0,0,26.3,76.34204502620675,4.736862953800049,0.0,4.794537184071822,21.9520752383741,0.0,6.578935683598497,0.0,6.076020106833881,13.027703587438927,0.0,0.0,0.0,0.0,18.068132973489906,31.48347537624597,0.0,0.0,0.0,18.519649308464054,6.606881964512918,12.654955790432375,0.0,0.0,5.969305287951848,0.0,24.67501493800281,9.531400137871868,0.0,6.4208216229260096,12.654955790432375,0.0,0.0,0.0,21.9520752383741,0.0,0.0,31.095836560928827,0.0,6.076020106833881,0.0,0.0,0.0,0.0,11.315798637398546,0.0,26.74661242244592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.87307586923657,3.79359079743008,0.0,0.0,102.98341056357096,951.1085460960626,1054.0919566596338,0.09769869688591534,0.9023013031140844,2.2347612830837846,0.00876161799435745,0.9952160391727992,0.7355390154618722,0.0,2,0,2,0,0
73686,13,2,4.335551344927018,200.1595603371528,278.9831394584013,-1.08,11.920000000000002,3.346339285714285,3.9031451386842426,10.861807319565802,5.791390200169637,5.791390200169637,5.548547388496604,2.7492484906780925,2.7492484906780925,2.0186475038019247,2.0186475038019247,0.9534611504058176,0.9534611504058176,0.3462716714566202,0.3462716714566202,1.639299999999999,26.741,208.057,207.995898624,13,206.041,0,2,2,0,8,2,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,34.14,67.5152761030609,0.0,9.589074368143644,0.0,26.34249028604892,0.0,0.0,0.0,0.0,6.4208216229260096,0.0,0.0,11.566489892729876,0.0,12.35259703488695,35.93156465419256,0.0,0.0,0.0,18.77341865781296,0.0,0.0,0.0,0.0,11.566489892729876,0.0,23.91908692761683,9.589074368143644,0.0,6.4208216229260096,0.0,0.0,0.0,0.0,26.34249028604892,0.0,0.0,30.33990855054284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.93156465419256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.97138888888888,1.3619444444444433,0.0,0.0,136.32810028502553,617.5348032449313,753.8629035299566,0.18083938027281926,0.8191606197271809,1.912799113878885,0.0060087437440596286,0.98351264279751,0.5555905035539139,0.0,2,0,2,0,0
76449,15,6,4.848230603155247,249.63442510196955,683.0781821045476,-1.21,13.79,4.113288544067765,4.217546442699781,12.439157588755426,7.368740469359263,7.368740469359263,6.459230991019562,3.4587476296699604,3.4587476296699604,2.6489036216252613,2.6489036216252613,1.1679390075248568,1.1679390075248568,0.5268378124926283,0.5268378124926283,2.5989000000000004,36.804,236.111,236.027198752,15,230.063,0,2,2,0,8,2,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5714285714285714,0,0,26.3,80.507580429133,4.736862953800049,0.0,4.794537184071822,26.34249028604892,0.0,6.578935683598497,6.923737199690624,5.5731045300692665,0.0,0.0,0.0,0.0,6.103966387748303,18.3219023228388,35.87389042392079,0.0,0.0,0.0,25.38030062232588,0.0,12.152040213667764,0.0,0.0,5.969305287951848,0.0,24.42586871058711,9.531400137871868,0.0,6.923737199690624,12.152040213667764,0.0,0.0,0.0,26.34249028604892,0.0,0.0,29.998973240656372,0.0,0.0,6.923737199690624,0.0,0.0,0.0,11.315798637398546,0.0,31.137027470120746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.87735544217688,-0.21068877551020515,0.0,0.0,231.86154986507216,509.71665528748304,741.5782051525553,0.3126596065716013,0.6873403934283986,1.7953746524763616,0.002964443193916303,0.94986523803037,0.3552892690297216,0.0,2,0,2,0,0
549069,16,8,4.46786080050087,282.7433477087454,1301.3085871398018,-1.21,14.79,4.7510641525631305,4.113288544067765,13.146264369941974,8.075847250545811,8.075847250545811,6.981886360338597,3.89450954819391,3.89450954819391,3.0216625550320098,3.0216625550320098,1.402349758479536,1.402349758479536,0.5975772669381616,0.5975772669381616,2.641400000000001,41.671000000000014,250.138,250.04284881599997,16,242.074,0,2,2,0,8,4,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0,26.3,86.87252254352961,4.736862953800049,0.0,9.184952231746642,21.9520752383741,0.0,6.578935683598497,6.923737199690624,5.5731045300692665,0.0,0.0,6.606881964512918,0.0,6.1716753955102925,18.068132973489906,35.87389042392079,0.0,0.0,0.0,25.19424028073897,6.606881964512918,12.152040213667764,0.0,0.0,5.969305287951848,0.0,30.846690333513106,9.531400137871868,0.0,6.923737199690624,12.152040213667764,0.0,0.0,0.0,26.34249028604892,0.0,0.0,30.846690333513106,5.5731045300692665,0.0,6.923737199690624,0.0,0.0,0.0,11.315798637398546,0.0,31.137027470120746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.16486678004536,0.001799886621316027,0.0,0.0,158.74955005038686,1057.0722943602705,1215.8218444106571,0.1305697465300413,0.8694302534699588,2.241098256654716,0.0054767415289933286,0.9914391263668592,0.6594361365366337,0.0,2,0,2,0,0
67772,13,4,4.698600666277262,232.4894816618633,278.9831394584013,-1.0100000000000002,11.990000000000002,3.3889592142630045,3.9528816364567705,10.861807319565802,6.253385397708852,6.253385397708852,5.548547388496604,2.9153678334492383,2.9153678334492383,2.187119177386026,2.187119177386026,1.0741284022761701,1.0741284022761701,0.3603049407983676,0.3603049407983676,2.6264000000000007,30.873999999999995,206.085,206.016634068,13,202.053,0,1,1,0,7,1,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,17.07,69.0290930852295,0.0,4.794537184071822,0.0,26.34249028604892,0.0,0.0,12.999757306524506,5.5731045300692665,0.0,0.0,0.0,0.0,5.783244946364938,12.35259703488695,31.137027470120746,0.0,0.0,0.0,19.27633423457757,0.0,11.64912463690315,0.0,0.0,5.783244946364938,0.0,18.13584198125189,4.794537184071822,0.0,6.923737199690624,11.64912463690315,0.0,0.0,0.0,26.34249028604892,0.0,0.0,29.784966618155035,0.0,6.923737199690624,0.0,0.0,0.0,0.0,0.0,0.0,31.137027470120746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.13805555555554,-4.304722222222224,0.0,0.0,129.40192758102356,614.527764543574,743.9296921245975,0.17394375967366366,0.8260562403263364,1.9188158397780144,0.006383647104554224,0.9847555881895724,0.5689380155672368,0.0,1,0,1,0,0
549722,16,4,3.7882631461661433,239.1727756179181,1356.6420001037013,-1.48,14.52,5.033042949587528,5.413038093450929,12.983127663125446,7.314993562283911,7.314993562283911,7.048547388496605,3.5277402691450335,3.5277402691450335,2.2673565202744754,2.2673565202744754,1.012556225946705,1.012556225946705,0.4323921569596268,0.4323921569596268,1.1973999999999996,34.02800000000001,254.082,254.00137792799998,16,250.05,0,4,4,0,10,3,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,52.6,84.10730867647126,9.473725907600098,0.0,9.589074368143644,26.34249028604892,0.0,0.0,0.0,0.0,0.0,13.213763929025836,0.0,0.0,0.0,24.29120761079065,45.40529056179266,0.0,0.0,0.0,12.35259703488695,13.213763929025836,0.0,0.0,0.0,11.938610575903699,0.0,37.504971539816474,19.062800275743736,0.0,0.0,0.0,0.0,0.0,0.0,26.34249028604892,0.0,0.0,37.504971539816474,0.0,0.0,0.0,0.0,0.0,0.0,9.473725907600098,0.0,35.93156465419256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.7719000377929,9.06143329554044,0.0,0.0,137.34142256951833,1838.3196637894475,1975.661086358965,0.06951669166224811,0.9304833083377521,2.810883158832708,0.006774964835294084,0.9975807884980225,0.8059476362722479,0.0,4,0,4,0,0
